# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W2-W4; Number of bins: 19; Stars per bin: 45906'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7743.52130328 1.18945260899 1.1800827964 0.0378202909337 -0.0312126211391 79.1985230211
7743.55436661 9121.61810437 1.07667182319 1.06263505246 0.00809997944549 -0.031487178819 95.5771236647
9121.64832578 10168.7537206 1.01347455567 0.99529754153 0.0238668631495 -0.0393905992749 92.3322052398
10168.7859082 11068.9010731 0.969226586388 0.94934753918 0.0239832750092 -0.0426734514721 85.5676065591
11068.9055037 11903.816681 0.936570527835 0.905687018778 0.0194937482479 -0.0380324544959 85.8972757601
11903.8186423 12699.7419547 0.889448630066 0.866158146041 0.0172619953238 -0.0608269068542 82.6355358792
12699.7598779 13496.2978604 0.857126244293 0.831218665214 0.0138399693156 -0.0588665810871 85.4113421712
13496.3320958 14305.575746 0.822795047923 0.796696904155 0.0149708540287 -0.0574430542052 73.6308942449
14305.6334827 15142.9448068 0.788994997318 0.763195789738 0.0097334729824 -0.0710387235499 76.7307639668
15142.9631907 16036.3415168 0.761379294162 0.731511590964 0.00950711937251 -0.0606088220441 86.201829256
16036.3571155 16993.2893476 0.731567433873 0.701146078104 0.0101368331642 -0.0694665372132 84.6790378627
16993.3166165 18054.0732214 0.698355821065 0.67277960619 0.00707424780235 -0.0586082754019 68.8701916189
18054.078352 19276.1473574 0.662663725874 0.626530520214 0.0142178894556 -0.0756334952435 73.476481114
19276.2270031 20746.0091376 0.643539043161 0.615026024922 0.0122768758167 -0.0695809732554 73.7809486042
20746.0172111 22648.1945931 0.604545284781 0.569548737254 0.0140901584442 -0.06674268698 73.0548787429
22648.2106225 25363.3432297 0.568429865889 0.53151154584 0.0148574984248 -0.0662610459632 79.883309915
25363.3649443 30188.0412788 0.521570956884 0.4745361324 0.0135198039374 -0.0673670245702 74.0916370755
30188.2423789 42697.520257 0.465424884832 0.413784261348 0.016935457031 -0.0705209021956 77.0153504868
42697.9654473 10000000.0 0.350368863343 0.293870944842 0.0171741255247 -0.0685516770145 74.9990578185
