# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W2-W4; Number of bins: 11; Stars per bin: 79292'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8794.52742698 1.14711317093 1.13661383122 0.0251283477481 -0.0317162140366 79.7777980938
8794.58666314 10592.5136622 1.01026535746 0.990869347855 0.0218050656199 -0.0380578314641 97.177969977
10592.5237873 12050.350337 0.940831306367 0.915711389003 0.0190902984221 -0.0424788490614 82.6818194725
12050.3594978 13423.4480958 0.872091513585 0.84618047662 0.0162632464045 -0.0600141704166 85.01411556
13423.4518831 14831.5713433 0.81375357387 0.788608199737 0.0140150704608 -0.0636940633447 75.1799559902
14831.5784372 16373.3107933 0.758850940007 0.731273744515 0.00825562133661 -0.0627579833228 85.2771817988
16373.3327453 18158.0308812 0.711295925347 0.681596173692 0.00970216195648 -0.0635935880663 76.8494620646
18158.0718891 20455.9084752 0.651332494904 0.620935723919 0.0136810938817 -0.0741288314792 74.0942048476
20455.9800191 23966.1188094 0.601818954019 0.563988726283 0.01373593594 -0.0661271834008 73.8728295786
23966.190725 32358.736894 0.524254431353 0.482368394797 0.0140631329272 -0.0671870602351 74.9805895854
32358.8072024 10000000.0 0.399064893106 0.342648168459 0.0172845046777 -0.069583088391 76.8841117567
