# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 27; Stars per bin: 32305'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7164.8704297 1.22759721162 1.21758292661 0.0376928260608 -0.0178727979117 78.6269412865
7165.02460362 8377.32906484 1.13247190892 1.12088002863 0.0159326829733 -0.0153011272491 80.9021255582
8377.36063363 9251.13713744 1.07835027001 1.05295364284 0.0110964224564 -0.0228133845325 115.935057248
9251.18342876 9987.34492807 1.03700769725 1.01209446471 0.0334086991021 -0.0234630523456 89.6313632032
9987.35175374 10651.9823332 1.0013721608 0.973340669449 0.0226568371879 -0.0364455710379 98.4918750567
10652.003826 11258.1424917 0.977596267654 0.951760591536 0.0248855912639 -0.0256200613421 84.5658924369
11258.2191627 11843.8454287 0.959603220797 0.915276759061 0.0197328674301 -0.0269408567164 89.2315091256
11843.8781964 12406.5290585 0.920443998646 0.893010834194 0.0160471691271 -0.0447458653962 84.5901621228
12406.5385605 12965.5771257 0.895805344096 0.863818387844 0.0208092600194 -0.047933792891 86.7629937088
12965.5932481 13525.7535417 0.876425878462 0.847442835761 0.0181060131118 -0.0436244769829 82.756914949
13525.7865246 14095.5907428 0.845676331803 0.819657093545 0.0189103832774 -0.0447967760502 70.5577656033
14095.6200013 14670.0573558 0.829481795659 0.801400684313 0.0126938049959 -0.057202031517 79.9482585693
14670.0616157 15270.8494741 0.801639274091 0.776287916898 0.0134473786811 -0.0537884460085 80.2913900594
15270.8513804 15899.4191177 0.788242886571 0.748257018999 0.0112352015534 -0.0487002040587 86.7301064404
15899.4269531 16554.4857556 0.763553892864 0.732924678376 0.00730034841423 -0.0582332117779 93.2603134036
16554.4866945 17254.2651426 0.749542441313 0.710797321608 0.0196485140558 -0.0511451152128 82.9427321614
17254.2694068 18012.3726674 0.719997071566 0.693530772338 0.00492175574814 -0.0500071178946 84.287341859
18012.3906527 18849.3264835 0.694122827866 0.658064528589 0.0175065458865 -0.0655709366485 74.7431184178
18849.4101241 19785.5566568 0.678260839407 0.649315415247 0.0179170062441 -0.0591160903817 80.4927779039
19785.5783462 20869.4636761 0.665171489349 0.632497502576 0.0134376871697 -0.0515018130166 79.0049137267
20869.4974751 22177.9135632 0.638875767089 0.605251237936 0.0151251217125 -0.0572102249272 74.9256659387
22177.985291 23793.3177526 0.614300938417 0.571949425956 0.0169174723871 -0.0553767621912 79.3840449862
23793.3971899 26033.0273212 0.585589851232 0.546124811304 0.0158469111291 -0.0506632270318 89.4104504983
26033.0805389 29445.9393137 0.559602705887 0.516529621921 0.0193747632333 -0.0568240633493 73.2113775879
29446.0944097 35799.3172827 0.522303142366 0.472077536791 0.0210246054565 -0.0607028233634 79.1807148975
35799.9358819 51442.5358712 0.477279488496 0.431746120131 0.0211013772069 -0.0586011629974 81.9206646868
51442.9311856 10000000.0 0.363742380352 0.311236954043 0.0205871434885 -0.0539588136666 76.8330476347
