# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 20; Stars per bin: 43611'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7657.65154666 1.20736796929 1.19860700585 0.0370096273792 -0.0171025781537 92.1003557764
7657.65500439 9004.93132181 1.10247872942 1.08431074108 0.0100342073627 -0.0203534908214 94.223783235
9004.95439186 10022.8212533 1.04000924975 1.02014064775 0.0257715133562 -0.0247888668059 96.9079720208
10022.8239515 10897.7390477 1.0007960593 0.970535097583 0.0246288046543 -0.0341063268859 97.1750983804
10897.7782341 11697.7644377 0.961280682673 0.926521559364 0.0220579288653 -0.0236831221385 88.4263980544
11697.7863077 12463.0003225 0.925091601267 0.895222407978 0.0150509036028 -0.0421404903362 83.0735117392
12463.0488565 13216.0710778 0.890578024301 0.862586028579 0.0206922439339 -0.0435279824325 82.2417393427
13216.0720712 13981.911071 0.85715401422 0.829233681968 0.0194649325989 -0.0439236535727 79.3313964894
13981.9596774 14758.2593242 0.829707467781 0.80102649867 0.0121554352157 -0.0578911256448 79.3679364452
14758.2899724 15582.8430912 0.796399161254 0.768414906434 0.012556340998 -0.0541391002152 80.904075828
15582.8676483 16454.7050783 0.77153137979 0.736343762606 0.011258398966 -0.0526051781399 92.4367151806
16454.7404035 17402.5678012 0.748367096712 0.711070219996 0.0162066197188 -0.0510275316296 83.4353564269
17402.5906409 18459.3484825 0.709925087024 0.68098945533 0.00924198722357 -0.0570676629663 78.4621080125
18459.3933249 19684.4714975 0.681435009467 0.649932564999 0.0170018998943 -0.060749708077 80.2670267121
19684.4745787 21172.6667852 0.662220613127 0.628684882171 0.0153912343233 -0.0536744139102 76.8448250169
21172.8182493 23093.3899319 0.627453894779 0.591626103485 0.0163571776384 -0.055707709747 75.9165252697
23093.4181292 25899.6687765 0.595146791966 0.553067896361 0.014329422913 -0.0525942681462 86.6960176867
25899.7417295 30916.9864043 0.554408685343 0.510902903415 0.0208088853674 -0.0583657136707 76.1892175656
30917.2694699 43856.5555447 0.504091675151 0.452300195422 0.0183384206192 -0.0584576994991 84.0405895658
43856.8514936 10000000.0 0.388143437736 0.341581153735 0.0226546422409 -0.0552496694871 72.3033996509
