# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W2-W4; Number of bins: 18; Stars per bin: 48457'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7841.51783754 1.18586157801 1.17490335523 0.0343189096045 -0.0311203027999 74.7045954793
7841.55926194 9251.13713744 1.07119579961 1.05777710053 0.00984788006891 -0.0315589589333 104.55058475
9251.18342876 10329.4839594 1.00509731885 0.98537759878 0.0269168720725 -0.0407427620588 90.0396021576
10329.5151566 11258.1424917 0.96330476297 0.942396871277 0.023250084595 -0.0398004622551 83.9365686065
11258.2191627 12128.0844604 0.926935702056 0.896811109048 0.0146356760132 -0.0462011125317 82.1074968643
12128.1017918 12965.5771257 0.877365849898 0.851300260035 0.0186364279122 -0.0593562986079 87.6650451354
12965.5932481 13807.9085816 0.844441164571 0.81986920777 0.0166355002288 -0.0596983786785 82.0792291689
13807.9090784 14670.0573558 0.809530962203 0.783063461809 0.0111823472956 -0.064818464447 73.2930207852
14670.0616157 15582.6889766 0.774375504218 0.750995771499 0.0079796076491 -0.0634219846976 77.6796305201
15582.7421456 16554.4857556 0.745693167954 0.712665158483 0.00893662588247 -0.065455633806 90.2624385693
16554.4866945 17626.2388399 0.714612644825 0.687379858896 0.0119562972671 -0.0623868387904 79.1606930817
17626.3225607 18849.3264835 0.677632639142 0.642776752462 0.0112955973776 -0.072145114074 66.6424003458
18849.4101241 20310.2535433 0.646072101014 0.616397106285 0.0126261203327 -0.0713413494008 77.964398169
20310.2667961 22177.9135632 0.617750439717 0.581449854531 0.0123900741895 -0.0648817212796 73.001899622
22177.985291 24813.4561373 0.573990294209 0.53859200081 0.0139367562291 -0.0680482029758 79.649651856
24813.5055048 29445.9393137 0.529850113717 0.4847367605 0.0144721571113 -0.0653754497119 72.9835162311
29446.0944097 41477.7861416 0.470665546608 0.415284102502 0.0167379342108 -0.0706676687644 75.5917889398
41478.8602603 10000000.0 0.354682896024 0.302303234026 0.0173758382533 -0.0691708450752 77.3614609352
