# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W3-W4; Number of bins: 15; Stars per bin: 58148'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8173.50997613 1.15229256535 1.14003370326 0.00934859012208 0.00104538380685 91.339598801
8173.53247269 9703.84456739 1.03739372717 1.02187704408 0.00192605216205 0.00152458916629 97.6607620498
9703.86154984 10897.7390477 0.971220684011 0.949534561085 0.0130041484655 -0.00298699704423 97.0253160156
10897.7782341 11957.8516396 0.921210197389 0.89026982346 0.00561836559856 0.000903484912905 94.1770028555
11957.8815849 12965.6006238 0.864304614581 0.844558429589 0.00541968589917 -0.0146981289459 97.6411690877
12965.6105786 13981.8882935 0.819588947091 0.799131214823 0.00631223402818 -0.0102318453734 96.059685239
13981.911071 15028.7158725 0.776343542958 0.755149242783 0.00204089039718 -0.0202906112385 96.2578047543
15028.7445784 16158.2703566 0.73334782987 0.704797886735 0.00171203293603 -0.0131721243054 96.7733489235
16158.3040723 17402.532332 0.693934763055 0.668438101364 0.00673149551896 -0.0147646912413 96.5775414872
17402.5622456 18849.4101241 0.648079390129 0.632205210542 -0.000619570676298 -0.0195345426239 82.5710716433
18849.4380014 20637.3704275 0.601300535982 0.581979518769 0.00311253810215 -0.021527038176 92.0681968045
20637.3778829 23093.2831539 0.547589601323 0.523974828186 0.0064643095918 -0.0166142922444 91.0864655863
23093.3899319 27204.1695895 0.481834517502 0.457770412169 0.00353247923851 -0.0184296665705 88.2625591909
27204.1914357 37757.247707 0.365269992083 0.349865314868 0.00618373553224 -0.0205920996533 90.5880661584
37757.5905391 10000000.0 0.219614009279 0.197909337622 0.00786255345281 -0.0245313740407 89.9063321035
