# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 22; Stars per bin: 39646'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7496.12254125 1.21216413287 1.20448024916 0.0345584825181 -0.019525951868 87.490951138
7496.15856728 8794.52742698 1.11407384794 1.0986257712 0.0135123102633 -0.0178530042722 85.9125431472
8794.58666314 9760.8118391 1.05085156514 1.03052363442 0.0217316840848 -0.0206097254479 107.324366309
9760.86523572 10592.5136622 1.00860200485 0.978935253999 0.0276019886344 -0.0340195784036 97.9526837148
10592.5237873 11339.2561548 0.979169448367 0.94948285019 0.0228867601788 -0.025333077701 86.8811042779
11339.2578714 12050.350337 0.947815606646 0.914308905094 0.0173199833225 -0.0321613780135 87.9809358329
12050.3594978 12737.0357639 0.909420709894 0.875807009927 0.0214184606683 -0.0469895248882 86.6962447468
12737.0868909 13423.4480958 0.881891141221 0.852399882667 0.0159802562062 -0.0466849516619 81.8400721059
13423.4518831 14121.4956588 0.850073981907 0.82112670673 0.02127478557 -0.0440943082555 74.5350032443
14121.5358442 14831.5713433 0.824564823434 0.79706495485 0.0121929786882 -0.0584530751045 80.7006631338
14831.5784372 15582.6889766 0.795330367541 0.767108754388 0.0108790045149 -0.0521595428825 81.2932050921
15582.7421456 16373.3107933 0.772228108743 0.736897057292 0.010704273977 -0.0510893607073 93.1619526323
16373.3327453 17221.7128488 0.753667999824 0.714602002288 0.0165212195427 -0.0547975768681 83.4716630441
17221.7569485 18158.0308812 0.720127658869 0.692638691931 0.00708169575411 -0.0486582134602 82.3722764103
18158.0718891 19216.0223019 0.68476636523 0.647487570316 0.0168357797685 -0.0648510051771 76.5075752904
19216.0457306 20455.9084752 0.671955532706 0.647221542688 0.01710279396 -0.0578589537659 82.253535199
20455.9800191 21980.8742095 0.646487157409 0.610037716925 0.0138865215183 -0.0526527653766 73.9950901071
21980.9839279 23966.1188094 0.617917720171 0.575897079408 0.0164647484906 -0.0562613721155 79.9865894604
23966.190725 26952.1411474 0.581610082442 0.543756278169 0.0167676021448 -0.0521783784225 86.9966229323
26952.144806 32358.8072024 0.541075158156 0.496476948559 0.0194963080305 -0.0582596963968 75.5414772577
32358.8136626 46106.4448288 0.496117292144 0.444253457212 0.0195872808206 -0.0599147473463 82.2357387537
46107.4556621 10000000.0 0.379429703409 0.330620589181 0.0233074193979 -0.0544638603355 74.3302343662
