# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W2-W4; Number of bins: 10; Stars per bin: 87221'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 9004.90345661 1.13912110257 1.12720906651 0.0244457225555 -0.0312454870804 86.3154008085
9004.93132181 10897.6960838 0.999848022837 0.98059580644 0.0222241858807 -0.0410942038782 93.0142180826
10897.7069537 12462.983943 0.921482549983 0.89574485241 0.0176787652671 -0.0463423478889 82.2040272686
12462.9883124 13981.8769172 0.84968566191 0.825791358107 0.0170630688994 -0.0574475423801 81.1054464968
13981.8793557 15582.6849825 0.78961921265 0.764177198887 0.00937195415185 -0.0664755469091 76.7724197019
15582.6889766 17402.4576755 0.734109735046 0.70201300876 0.0119104674449 -0.0644000022276 85.058323405
17402.5291012 19684.4286338 0.669292223519 0.639812350476 0.0102615228221 -0.0705150373682 71.4890378397
19684.4368882 23093.1584372 0.615901097948 0.58156523496 0.0129769175202 -0.0670723302985 73.332811275
23093.2831539 30916.8905419 0.539373183452 0.497187731836 0.0146141097962 -0.0672472959852 76.3688961176
30916.9864043 10000000.0 0.406654949236 0.353452385753 0.0167482681888 -0.0693771190227 77.0229660144
