# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W3-W4; Number of bins: 12; Stars per bin: 72685'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8613.25092599 1.1352682516 1.12304398505 0.00716054361634 0.00137775992799 90.5635852477
8613.25416427 10329.4839594 1.00901077467 0.991230149873 0.00687289263727 0.000468800760141 94.8214178241
10329.5151566 11697.7050345 0.940732341614 0.913463783702 0.00885479501732 -0.000253829553926 97.4069725773
11697.7644377 12965.5771257 0.873212845189 0.850244482907 0.00535125641821 -0.0129725694791 97.430716231
12965.5932481 14238.4417125 0.815628119565 0.793333706507 0.0064402322385 -0.0117395947157 96.2434039034
14238.4682939 15582.6889766 0.758287206654 0.739022559264 0.00128030433636 -0.0173021339477 92.7072726262
15582.7421456 17074.5164535 0.709978188187 0.677727311011 0.00429178403935 -0.0172029556006 99.1352560763
17074.5837163 18849.3264835 0.653315202374 0.637778216211 0.00095189293874 -0.0161404173995 84.96037096
18849.4101241 21172.5605109 0.595609746952 0.574985426099 0.00466123903905 -0.0196085523504 91.9643455886
21172.577008 24813.4561373 0.525918904751 0.501936615331 0.00421576924417 -0.0189401423406 94.184699544
24813.5055048 33766.344888 0.413703836183 0.395388004544 0.00463362834158 -0.018877522354 82.0489054317
33766.4497398 10000000.0 0.241034919278 0.219618748169 0.00820537083432 -0.0239284931934 89.8608352186
