# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 12; Stars per bin: 72685'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8613.25092599 1.17149331208 1.16131883951 0.0238569981356 -0.017398801757 81.0011932293
8613.25416427 10329.4839594 1.0398600257 1.01495634268 0.02510945789 -0.027173485102 102.603262241
10329.5151566 11697.7050345 0.977984686424 0.94421823663 0.0227247430977 -0.0274890954709 91.1327531426
11697.7644377 12965.5771257 0.913590907363 0.883152435996 0.0182032452529 -0.0439991317038 84.0962874788
12965.5932481 14238.4417125 0.8593081932 0.832190214012 0.0191240158386 -0.0441066144267 78.5527506335
14238.4682939 15582.6889766 0.806849259693 0.778772994689 0.0106305209865 -0.0568609546078 79.9054617793
15582.7421456 17074.5164535 0.764882852902 0.727868846205 0.0133611721448 -0.0534173919798 89.8304031782
17074.5837163 18849.3264835 0.710691446586 0.679206949785 0.0118931557965 -0.0558676239418 77.7465693682
18849.4101241 21172.5605109 0.668754802243 0.637501946142 0.016233646751 -0.0557701141405 78.7682488058
21172.577008 24813.4561373 0.616853872621 0.579506882809 0.0148391228254 -0.0560745713125 80.5674351298
24813.5055048 33766.344888 0.552633079008 0.510328051608 0.0193515097253 -0.0546888578059 78.6272714625
33766.4497398 10000000.0 0.434740011518 0.384449551067 0.0212788709329 -0.0574464482633 79.5691280637
