# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 26; Stars per bin: 33547'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7223.91528883 1.22536269873 1.2147153683 0.0384814147779 -0.0187233396062 82.6038590356
7223.98981118 8453.06584357 1.12960805351 1.11732487329 0.0131285354826 -0.0149276213432 72.4734697065
8453.09978566 9340.25455615 1.07298234499 1.04753321372 0.0161415474147 -0.02391795487 113.545664142
9340.25940855 10094.7798168 1.03111615243 1.00645492255 0.0271933226283 -0.02701533174 91.8834713166
10094.794561 10770.0935718 1.00458836987 0.974840837652 0.0274745258292 -0.0314325296794 103.419756992
10770.1146086 11393.3575281 0.967347441925 0.936627139944 0.0215937679889 -0.0272974437154 84.443688576
11393.3624314 11996.6691523 0.949031681561 0.914985163141 0.0181316788145 -0.0275369106981 87.1979448643
11996.7212869 12576.3308756 0.914345052706 0.878693725827 0.0168039005026 -0.049411749552 84.1653479294
12576.3444439 13159.4209469 0.889543080976 0.859859836263 0.0236664151339 -0.0422843614762 83.8655854947
13159.464104 13742.158043 0.867553012598 0.836314773252 0.0182132426234 -0.0468490243354 81.1593660196
13742.1743634 14336.1515629 0.838402044359 0.816232603263 0.0126269753611 -0.0468807600523 77.2752555336
14336.1577691 14942.8590223 0.813568612505 0.784479606658 0.0140853385302 -0.0642937049211 76.2432020659
14942.881485 15582.8676483 0.795765876565 0.767936035157 0.011703011249 -0.0496026874276 82.2323585065
15582.8863341 16249.6810189 0.775919128052 0.73854318103 0.00893242415444 -0.0487963969337 91.7319805993
16249.6908678 16954.4903707 0.756347343178 0.717961712322 0.0169094100877 -0.0579385999494 89.2026045434
16954.5008776 17715.5926935 0.731757412037 0.70858311442 0.0100718270618 -0.0475881478649 81.3265000869
17715.610837 18547.0823218 0.704661349995 0.664663674911 0.0101659662341 -0.0615105313743 74.5422873205
18547.1268276 19482.9431507 0.681503502802 0.649491046321 0.0191553757987 -0.0595611699051 80.0550325267
19482.9767849 20561.5110667 0.672724203152 0.642381642681 0.0151675780086 -0.0558679859772 82.2800714676
20561.5160377 21852.6805277 0.644111208776 0.609564994456 0.0142567602243 -0.0536051934242 71.2293549517
21852.7733971 23448.2839607 0.620554644643 0.581251555554 0.0192728731145 -0.055091296733 82.3816087248
23448.2958229 25627.6472207 0.591657226039 0.552160916765 0.0155561681969 -0.0542208192422 85.6323623423
25627.6803192 28958.7182141 0.561205926903 0.519371156618 0.0182057704148 -0.0535392445211 76.4867694313
28958.936433 35128.5303878 0.52263694376 0.47580993969 0.0213416948572 -0.0602746545461 79.2560802802
35128.8407083 50449.0627459 0.481869050395 0.432250262352 0.0195800475 -0.0591410466248 82.3627705972
50449.1777132 10000000.0 0.368317286178 0.317358619965 0.021454345727 -0.0549954520289 74.342071959
