# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 14; Stars per bin: 62301'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8306.05206958 1.18303170695 1.17377572354 0.0263995421352 -0.0165034674005 79.4863339629
8306.1504227 9887.46784938 1.06131805527 1.03954723697 0.0209440813089 -0.0220648973943 103.29168951
9887.49527263 11129.4986128 0.994612042304 0.967776525547 0.0270885327681 -0.0325316126448 89.7069403974
11129.6354307 12247.3133753 0.947968579068 0.91218828508 0.0174614424224 -0.0335020927569 89.1742420392
12247.3374142 13325.8564867 0.892932361357 0.861792593178 0.0180001947659 -0.0450812133246 84.8748322844
13325.8932773 14418.7600449 0.846979856327 0.820204262192 0.0176163627826 -0.0461625541851 77.3721296957
14418.7772475 15582.7421456 0.802234283197 0.774285702092 0.0120758601696 -0.0573311355348 81.1232447316
15582.7596777 16848.2073408 0.767543630644 0.729307682016 0.0131819760209 -0.0523396874509 89.3296422845
16848.2144147 18301.8955518 0.724401929534 0.695502303142 0.0101258685105 -0.0521722198905 80.3392709573
18301.9190927 20075.8728066 0.680194652601 0.647732986083 0.0182870968914 -0.0607247539433 78.9275651839
20075.9290277 22491.8477988 0.646243692798 0.613487164604 0.0154501010627 -0.0552987160067 77.3313917667
22491.8656938 26420.5789188 0.594729562726 0.554139291523 0.0147190075931 -0.0532263471082 83.9933612048
26420.7274889 36448.958892 0.538261996795 0.492016044118 0.0206017381592 -0.0580581482298 75.9120476699
36449.4117784 10000000.0 0.420370032578 0.371120046283 0.0207559270124 -0.0570116476999 80.1837158097
