# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W2; Number of bins: 10; Stars per bin: 87221'}
lowAmp highAmp semimajor semiminor meanx meany angle
9.18389993347 98.7620933726 0.497951850411 0.493474756845 0.00111931522656 0.0160955676787 122.996870292
98.7626452762 141.448712515 0.325508610737 0.314488663978 0.00241421200984 0.0146455990594 98.2800542501
141.449811459 183.503448851 0.261301714328 0.252658674411 0.00319230327894 0.0144180543551 86.3675222099
183.505783232 229.449568219 0.227997393611 0.20971668075 0.00470565328262 0.0140662318451 83.210573237
229.450353282 285.872918539 0.205146938967 0.189341193874 0.00328544064645 0.0131650135642 69.0827580096
285.872945667 367.344855751 0.173594211117 0.164558009825 0.00338427425515 0.0141367376029 83.1668358379
367.349769696 531.881024089 0.165145371291 0.152492309521 0.0029212988314 0.0140040828147 78.2922914113
531.882756362 2458.71815529 0.150305620292 0.142416273384 0.00234081749548 0.0136761961428 78.3208714817
2458.80977834 43595.3829273 0.0554607562281 0.0496336520186 -0.00088069850489 0.00480000132325 162.765285346
43595.395957 9999999.31117 0.0562095388089 0.0463426784659 0.000727931269142 0.00363239372935 71.7704414455
