# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W2-W4; Number of bins: 16; Stars per bin: 54514'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8049.42040999 1.17715327429 1.16760761837 0.0310038888876 -0.0315183014593 75.3812943606
8049.42958376 9537.04406681 1.05634714851 1.04402777948 0.015553275832 -0.0325852867793 99.9634563654
9537.12186694 10690.4098641 0.993312980397 0.968042266073 0.0230439474689 -0.0410600187318 91.3092821253
10690.4171372 11697.7050345 0.946475654761 0.919044059569 0.022651250364 -0.0406477811002 87.7510573007
11697.7644377 12649.5022091 0.89845446675 0.873477812437 0.0160375376251 -0.0561956179435 78.7853969454
12649.5175715 13594.3084376 0.856010138958 0.829741375353 0.0150258942844 -0.0593071243166 84.3042015009
13594.3104941 14558.9809009 0.814833605291 0.789918215221 0.0127307146799 -0.0624677795553 71.3316770299
14558.9915834 15582.6889766 0.776022732764 0.752894167256 0.00920082962167 -0.0644124862167 79.0297361871
15582.7421456 16681.489822 0.744224785002 0.710384980078 0.00965505770292 -0.0656199432909 86.1017709696
16681.5212784 17915.7581571 0.705866885614 0.679748169157 0.00915350905743 -0.0619253238851 78.7196444925
17915.7594086 19360.6152185 0.665601250893 0.631212090282 0.013220274937 -0.0726867719583 71.7703914749
19360.6176141 21172.5605109 0.636962780657 0.606890010991 0.0136590128933 -0.0686231558835 73.8319000396
21172.577008 23678.7206777 0.59568889157 0.55955829145 0.0136540416159 -0.0678512029421 74.8367244172
23678.7753646 27970.5108687 0.543026840171 0.502998613704 0.0122487061448 -0.0669257139425 78.2892681828
27970.7655574 39013.002907 0.479252532827 0.427500559436 0.0178047301685 -0.0687195402577 72.9283061216
39013.8302276 10000000.0 0.368045163858 0.312891434706 0.0170290237949 -0.0694019690648 77.9867815126
