# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 28; Stars per bin: 31151'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7111.95847863 1.22982904864 1.22126303218 0.0352562316087 -0.0159721982648 78.5052762236
7112.09771316 8306.1504227 1.13430899258 1.12419611167 0.017563917745 -0.0169979728411 80.4358761707
8306.16526811 9163.10211782 1.08369337512 1.05806928503 0.0133955222004 -0.0213712862643 110.88430569
9163.12032095 9887.55157929 1.03951126926 1.01951795967 0.028498690574 -0.0227842039279 93.0751890867
9887.56681014 10536.9960576 1.00532804925 0.975112023314 0.0262664742667 -0.0374355845175 98.7930017925
10537.0243074 11129.6835904 0.985507322552 0.958724596087 0.0278318787767 -0.0275552955215 79.2981030547
11129.7403822 11697.7890869 0.962478979203 0.916977908836 0.0184568282082 -0.025941583903 95.1193768387
11697.7950289 12247.3778316 0.934386886879 0.906044893093 0.0164008830661 -0.041141776244 79.1865674426
12247.4034014 12786.148961 0.899497515001 0.871503821575 0.0201856634135 -0.0477794066385 92.1395642208
12786.1664796 13326.043704 0.88707563562 0.851129610659 0.0159242256941 -0.0424586022358 79.1575838024
13326.0574775 13871.3776874 0.853829855347 0.826328800809 0.0213965678269 -0.0447861736444 79.1484072605
13871.3876278 14418.8054251 0.840101509156 0.813913196888 0.0137734119134 -0.0474378076438 75.4954596955
14418.8610829 14990.549721 0.809898751786 0.780374646719 0.0123244170673 -0.0657328439387 78.0730642288
14990.5527892 15582.8430912 0.794611367208 0.767936599848 0.0119153472332 -0.0489266936183 84.56976524
15582.8676483 16199.7765419 0.778685169041 0.737928251644 0.00917556016065 -0.0484416102064 91.7815741466
16199.7833358 16848.2234401 0.756378308541 0.720390710569 0.0171758117049 -0.0562477600673 86.4188591891
16848.2246353 17547.5450841 0.736577831632 0.713258506737 0.0137129010778 -0.051160585613 85.4116900472
17547.5786611 18301.9190927 0.712332327657 0.676956466265 0.00651609434859 -0.0531844577604 76.895463283
18301.934821 19137.9642821 0.686214393929 0.64498450843 0.0170974161664 -0.0646080980159 79.0091035245
19138.0323676 20075.8728066 0.674097009648 0.650469377232 0.0194928333537 -0.0568671476301 78.7647647758
20075.9290277 21172.6667852 0.658139931345 0.62558996427 0.0135695793641 -0.0546646333188 77.7724037519
21172.8182493 22491.8477988 0.634128214827 0.601130086519 0.0173306227613 -0.0559327986945 76.8781536657
22491.8656938 24139.0954493 0.611874368401 0.567999431754 0.0121664393036 -0.0546651103929 81.6178778222
24139.1426279 26420.5789188 0.577243648492 0.5397279094 0.0172715758825 -0.0517875838234 86.9408820521
26420.7274889 29936.4161805 0.555285737022 0.509978714398 0.0196103008194 -0.0572708460906 74.7414548714
29937.0349195 36448.958892 0.520720546977 0.4733264172 0.0215931754989 -0.058845450369 77.1098136505
36449.4117784 52401.451428 0.470847646087 0.42318784732 0.0215360527368 -0.0608021924399 83.8503123505
52402.6121037 10000000.0 0.363428589145 0.309816644295 0.0199758012879 -0.0532211029598 75.8341727915
