# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W2-W4; Number of bins: 13; Stars per bin: 67094'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8453.06584357 1.16233506804 1.15053316033 0.0271465616594 -0.0304799246916 71.6558334288
8453.09978566 10094.7509162 1.03283557892 1.01422388623 0.0187452533606 -0.0369243462136 101.654802759
10094.7798168 11393.3131586 0.962882513902 0.940788314525 0.024362182634 -0.0409418723727 87.4637818494
11393.3492944 12576.2371448 0.908872621586 0.881140789357 0.01546179198 -0.0517953977636 82.4800662873
12576.2701727 13742.0961754 0.85411621673 0.828344989111 0.0173003130509 -0.0588362576022 84.6643460304
13742.13177 14942.7853605 0.803380962787 0.779440867971 0.0112109498027 -0.0666395427243 73.01799104
14942.8011017 16249.6076333 0.761113351676 0.732063552336 0.00748977796535 -0.0605548232069 85.3951271707
16249.6140851 17715.539788 0.717486129158 0.690580783586 0.0111989826668 -0.0649427086067 80.5197739334
17715.5445008 19482.8241717 0.666991485453 0.632050219373 0.0117370118838 -0.0721422307045 71.3694798221
19482.8672617 21852.3926922 0.630216631004 0.598800806591 0.0125667329155 -0.0669276985949 73.1498559325
21852.5042876 25627.5085786 0.57291898863 0.536650237883 0.0149119650511 -0.0673018833762 78.7638155449
25627.6082985 35128.3535395 0.502474532663 0.454866417493 0.0157455423741 -0.0685630902166 73.022390717
35128.5303878 10000000.0 0.387501570309 0.330398631795 0.0166062417728 -0.0695326228684 77.4997076731
