# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 13; Stars per bin: 67094'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8453.06584357 1.178370171 1.1671958843 0.0258049751303 -0.0168254804747 77.3583619747
8453.09978566 10094.7509162 1.0513924316 1.02810655166 0.0216510573717 -0.0254605032339 103.12553263
10094.7798168 11393.3131586 0.985342504701 0.956777100528 0.0245437208113 -0.0293687624469 93.9747762134
11393.3492944 12576.2371448 0.931895700557 0.89704925615 0.0174608888066 -0.0384885145701 85.6802176493
12576.2701727 13742.0961754 0.878614761348 0.848192511802 0.0209321770657 -0.0445472455204 82.4918846264
13742.13177 14942.7853605 0.826094525156 0.800520312468 0.0133776865663 -0.0556036885066 76.7199880418
14942.8011017 16249.6076333 0.785713710364 0.753630690768 0.0103103987087 -0.0491796393351 87.6119298165
16249.6140851 17715.539788 0.744024393192 0.713421049548 0.0135040464701 -0.0527266267382 86.3185498193
17715.5445008 19482.8241717 0.693077780782 0.657220832611 0.0146722927265 -0.0605703787805 76.9536075465
19482.8672617 21852.3926922 0.658318161192 0.626481777935 0.0146963698883 -0.0547374169968 76.5008755793
21852.5042876 25627.5085786 0.60624373506 0.566935124062 0.0174055124624 -0.0546760079821 83.9864633024
25627.6082985 35128.3535395 0.542254615202 0.498098083704 0.0197818985597 -0.0568965064484 77.8958843511
35128.5303878 10000000.0 0.428645563242 0.379433283385 0.020516049268 -0.057069807083 78.8742141878
