# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 24; Stars per bin: 36343'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 7354.42923521 1.21964406338 1.20975470455 0.0339180528673 -0.018284380533 85.2188843266
7354.43720378 8613.25416427 1.12152337743 1.11055058298 0.0137833043904 -0.0166088721941 76.9205852322
8613.25952046 9537.04406681 1.06146032243 1.03890127569 0.0205741744829 -0.0239637014643 110.215696673
9537.12186694 10329.4839594 1.0183874566 0.989658518871 0.0296574151215 -0.0302878858585 96.4549817872
10329.5151566 11032.1528989 0.994256878537 0.966940118282 0.0246625418314 -0.0304653754391 90.594123638
11032.1623245 11697.7050345 0.961431795785 0.920927789305 0.020786944364 -0.0245128155026 91.5027086097
11697.7644377 12337.3433491 0.930161810344 0.900837482847 0.0155283469878 -0.0398526623853 79.2130438738
12337.3761395 12965.5771257 0.897115580498 0.864661157432 0.0208781435179 -0.0481456010223 88.6551525281
12965.5932481 13594.3084376 0.875516737903 0.844688001404 0.0179402227676 -0.0443357434851 81.7466069028
13594.3104941 14238.4417125 0.84301677725 0.819264715385 0.0203078089095 -0.0438774853682 74.2571580371
14238.4682939 14891.7277106 0.817187580976 0.788306355616 0.00988819289821 -0.0624468885152 79.2967404284
14891.7337499 15582.6889766 0.796343764568 0.769114333932 0.0113728490747 -0.0512750207003 80.5638731146
15582.7421456 16304.5786946 0.774852341444 0.739439252106 0.00973887375202 -0.049947247251 92.0482926401
16304.605227 17074.5164535 0.754870127383 0.715983154947 0.0169834705377 -0.0568875367086 87.7260032433
17074.5837163 17915.7581571 0.723663976484 0.695935424076 0.00726766611604 -0.0479369452261 80.3704601616
17915.7594086 18849.3264835 0.69752373769 0.661880060244 0.0165186454769 -0.0637983026576 75.5163921831
18849.4101241 19913.617446 0.67606559414 0.647305102415 0.016667951845 -0.0566859489493 82.4597607431
19913.6220216 21172.5605109 0.66158418829 0.627311053289 0.015799341657 -0.0548542793317 75.5886320733
21172.577008 22741.9675059 0.629983939405 0.596036164846 0.015841390201 -0.0564973269384 75.0166436619
22742.0458952 24813.4561373 0.604032714887 0.561851487399 0.0138368554498 -0.0556518156866 85.2561193043
24813.5055048 27970.5108687 0.573610562672 0.529807554429 0.0175336607404 -0.0534372266064 82.6172125566
27970.7655574 33766.344888 0.531296925846 0.489555709269 0.0211693587102 -0.0559404890053 74.0925712196
33766.4497398 48350.7498581 0.488035937189 0.434823868492 0.0194125897484 -0.0608732467901 82.0663622346
48351.1247023 10000000.0 0.37419155761 0.326036843882 0.0231451521174 -0.0540196497366 75.9425040588
