# %ECSV 0.9
# ---
# datatype:
# - {name: lowAmp, datatype: float64}
# - {name: highAmp, datatype: float64}
# - {name: semimajor, datatype: float64}
# - {name: semiminor, datatype: float64}
# - {name: meanx, datatype: float64}
# - {name: meany, datatype: float64}
# - {name: angle, datatype: float64}
# meta: !!omap
# - {comment: 'W1-W4; Number of bins: 11; Stars per bin: 79292'}
lowAmp highAmp semimajor semiminor meanx meany angle
1.7928826862e-06 8794.52742698 1.16415062657 1.15281897687 0.0240353963907 -0.0186894780701 86.4724113164
8794.58666314 10592.5136622 1.02980877606 1.00522512916 0.0246668363596 -0.0273146519258 101.873480525
10592.5237873 12050.350337 0.963623686499 0.932068473487 0.0201033717506 -0.0287472278573 87.4457399939
12050.3594978 13423.4480958 0.895706370435 0.864244329023 0.0186993584372 -0.046837238275 84.4618850292
13423.4518831 14831.5713433 0.837374544188 0.809273317769 0.0167338821291 -0.05127369168 77.4634531041
14831.5784372 16373.3107933 0.78353537305 0.752497503597 0.010791639246 -0.0516244517949 87.7976972237
16373.3327453 18158.0308812 0.737089893424 0.703727239234 0.0118014576484 -0.0517278951641 83.0427490454
18158.0718891 20455.9084752 0.678327072154 0.647431208054 0.0169692868643 -0.0613549794715 78.7865309767
20455.9800191 23966.1188094 0.632262098232 0.593325597233 0.0151756350045 -0.0544570687461 77.1305394004
23966.190725 32358.736894 0.561325205369 0.521084055147 0.0181312198491 -0.0552170401844 81.0355855543
32358.8072024 10000000.0 0.441434143145 0.391826397366 0.0214480435347 -0.0571912762175 78.9505952414
